created_at,text,username
2021-12-02 18:09:53+00:00,"Bang @davidnurbianto &amp; bang @AfifXavi ane tunggu nih Podcast Session 2 nya nihh\n\nUntuk podcast terfavorit saya di 2021, Podcast Senggol Bacot: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/ydVhFMh3Jl'",Fulled AZ 💉 || Baba nya RENJANA ASA AHMAD
2021-12-02 18:09:35+00:00,"Terima kasih, Pamungkas, karena telah menghabiskan 60 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/593fpI6sHn'",Joler
2021-12-02 18:08:27+00:00,"Untuk podcast terfavorit saya di 2021, UNFAEDAH PODCAST: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/gFxRnK4MyN'",925
2021-12-02 18:07:01+00:00,#SpotifyWrapped mko side gani mkuje hii side ya KICC tujienjoy https://t.co/PBUG1jsXBo',Joe with the J
2021-12-02 18:06:25+00:00,#SpotifyWrapped as IASIP quotes: https://t.co/G1kkOiJIv4',Marzipan
2021-12-02 18:06:12+00:00,Top Artists Kenya 2021 on @Spotify\n#SpotifyWrapped https://t.co/gRoGJMZv2Q',Mjengo Specialist 💪
2021-12-02 18:06:09+00:00,"Weuwe ,,,huwa unasikiza Kila mtu \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x89\n#SpotifyWrapped https://t.co/dXVgJyQ5w9'",SLYVIA _SSARU
2021-12-02 18:05:50+00:00,"Untuk podcast terfavorit saya di 2021, Menjadi Manusia: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/9osrDAgk52'",Restiwahyuni
2021-12-02 18:04:49+00:00,UwUr *sips*\xf0\x9f\x8d\xb7#SpotifyWrapped https://t.co/Pee0B8tUse',𝓜. ⟡ ⋆꙳ ⭒
2021-12-02 18:04:27+00:00,Loco hampir ngalahin micogane awoakwok #SpotifyWrapped https://t.co/oiCNq4zk4O',kodi
2021-12-02 18:03:39+00:00,"Terima kasih, @weezer, karena telah menghabiskan 2.415 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/Moz3zHkYOQ'",#YMH!
2021-12-02 18:03:24+00:00,Nikisema Diana Marua mtakubali\n#SpotifyWrapped https://t.co/8RwL9LogXg https://t.co/Deln9dBzL7',JacksonKE™🇰🇪
2021-12-02 18:03:24+00:00,Pura kawuama imperial y belmont rojo raza \xf0\x9f\xa4\x9f #SpotifyWrapped https://t.co/SNTu01l0o2',Brujo
2021-12-02 18:03:22+00:00,makasih banyak spotify semuanya benar2 tepat sekali #SpotifyWrapped https://t.co/Sgzgk26RWp',𝑙𝑖𝑝𝑝. tgid📌
2021-12-02 18:02:29+00:00,"Terima kasih, @weezer, karena telah menghabiskan 2.415 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/Moz3zHkYOQ'",#YMH!
2021-12-02 18:01:33+00:00,"Terima kasih, Mahalini, karena telah menghabiskan 283 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/ANXOii4011 @Mahalinidisini'",fast resp wa // READY NETFLIX 35K
2021-12-02 18:01:19+00:00,Tufike KICC tu enjoy #SpotifyWrapped https://t.co/YCJ0aSzbo4',Fede Nation ®™
2021-12-02 18:01:17+00:00,"jujur gue kaget top song gue dftf sealbum wkwkw maksudnya tuh gue dengerin lagu2 lain secara berulang juga tapi yg masuk tetep ini, memang exo selalu nomor siji\xf0\x9f\x98\x82\n#SpotifyWrapped https://t.co/apVKMakUZm'",cinta✰.
2021-12-02 18:01:07+00:00,Gila nonton kilas balik 2021 dri @Spotify seru bet\n\n#SpotifyWrapped',pichellish
2021-12-02 18:00:44+00:00,@the1975 \xf0\x9f\xa4\x8d\n\nArtis teratas saya di 2021. Siapa artis teratasmu? #SpotifyWrapped \nhttps://t.co/KD8JUxOZ5t',):)
2021-12-02 17:59:49+00:00,"Terima kasih, Danilla, karena telah menghabiskan 190 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/LjN6YjdsIh'",ian_brojo
2021-12-02 17:58:59+00:00,"Terima kasih, Sal Priadi, karena telah menghabiskan 1.067 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/F6Xo7i9MAV'",aby
2021-12-02 17:58:14+00:00,"Terima kasih, @bts_bighit, karena telah menghabiskan 1.358 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/rafwQhKTTX'",fr 🌙
2021-12-02 17:56:27+00:00,"Terima kasih, @enhypen, karena telah menghabiskan 713 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/p6NwlvJRZH \n\nGua jarang dengerin enha di spotify  jadi dikit \xf0\x9f\xa5\xb2'",fely | rest
2021-12-02 17:56:21+00:00,"Terimakasih telah memberikan sedikit waktunya untuk menikmati kami di 2021 tahun yang sulit ini.\n\nDi penghujung tahun ini, kami akan merilis sebuah album yang akan tayang pada bulan desember 2021 ini.\n\nSemoga man teman sehat selalu.\n\n#Spotify\n#SpotifyWrapped \n#spotifywrapped2021 https://t.co/2Tqd1qyF9R'",Mochamad Firman
2021-12-02 17:53:48+00:00,"LOPE SEKEBONNNN!!!! &lt;3\nspo, yujum, nois, semua w pantengin kontennya OTM\xf0\x9f\x94\xa5 sukses trs buat OTM, bang bimo, bang faris, &amp; bang vedrian!\n\nTo my #1 podcast of 2021, @OpiniTengahMlm : thank you for keeping me company on @Spotify all year long! #SpotifyWrapped https://t.co/PFq9R7SfH2'",𝕜𝕦𝕞𝕚
2021-12-02 17:52:59+00:00,"Dang 1 menit short,  #SpotifyWrapped \nhttps://t.co/hgv8Em4y6C'",Luke Hari W
2021-12-02 17:49:56+00:00,Mahali uko unaweza ona KICC ama you can explain? #Spotifywrapped https://t.co/Xt7uM1xIN1',5 People
2021-12-02 17:49:46+00:00,"Terima kasih, @onedirection, karena telah menghabiskan 1.323 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/Am3DN0vjz8'",s h a ◟̽◞̽
2021-12-02 17:48:23+00:00,Wee Kenyan edition \xe2\x98\xba\xef\xb8\x8f\xe2\x98\xba\xef\xb8\x8f\n#SpotifyWrapped https://t.co/vX0jOEgjHK',SLYVIA _SSARU
2021-12-02 17:47:53+00:00,napa Olivia Rodrigo sm Doja Cat gk masuk ye #SpotifyWrapped \nhttps://t.co/uXsw4BSJRD',dinz three stack
2021-12-02 17:47:44+00:00,Ngasupport msanii nampenda.\n#SpotifyWrapped https://t.co/iFqS2IaBQB',SLYVIA _SSARU
2021-12-02 17:47:28+00:00,"Terima kasih, @bts_bighit, karena telah menghabiskan 6.707 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/KHj3EG6U3j'",Sarah Arista
2021-12-02 17:47:03+00:00,@Spotify oramai lo sai \n#SpotifyWrapped #spotifywrapped2021 https://t.co/HMlzoyjiCR',Eve
2021-12-02 17:46:44+00:00,"Untuk podcast terfavorit saya di 2021, @rintiksedupod: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/gW5vzQC90q'",prwettygirl_
2021-12-02 17:46:26+00:00,Hii ya Diana B iko @Spotify ?\n\n#SpotifyWrapped https://t.co/HMxx3FThf5',Mjengo Specialist 💪
2021-12-02 17:46:03+00:00,@CasaMilanPod Podcast teratas saya di 2021. Kalau kamu? #SpotifyWrapped https://t.co/QUy1l6u0gs',Faisol
2021-12-02 17:45:51+00:00,"Terima kasih, Nadin Amizah, karena telah menghabiskan 728 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/2psf6OeT7R'",satriya
2021-12-02 17:45:39+00:00,"BISMILLAHIRRAHMANIRRAHIM ALLAHUMMASOLLI ALA SAYYIDINA MUHAMMAD\nTeman"" Twitter mohon untuk di belii ya untuk rasa saya jamin enakk \xf0\x9f\xa4\x97\n\nSaya menjual keripik serabut seharga Rp5.000. Dapatkan di Shopee sekarang! https://t.co/v8ooLeYvex #ShopeeID #SpotifyWrapped #viral #makanthon https://t.co/1zgmoDABtr'",Retnosekar Ayu
2021-12-02 17:45:03+00:00,@bradjrr Niko hapa Kicc kwa launch.\n#SpotifyWrapped https://t.co/JinQ2sguDk',Wamboi
2021-12-02 17:43:24+00:00,"Untuk podcast terfavorit saya di 2021, @podcastboker: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/Un3zsMfhxK'",T.M.
2021-12-02 17:43:20+00:00,Hallo @SpotifyCares @Spotify ini kenapa spotify saya ga bisa liat #SpotifyWrapped nyaa \xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/rBhU3CSa77',ntaposapo
2021-12-02 17:42:25+00:00,"Saatnya saya mengikuti tren Spotify Wrapped\n\nDibikin thread aja ye, biar enak wkwk\n\nGhoypraa\nLetsss go !! #SpotifyWrapped'",Ghoypra
2021-12-02 17:40:03+00:00,"Terima kasih, @pledis_17, karena telah menghabiskan 1.265 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/paNSMzejEA'",rinn
2021-12-02 17:38:15+00:00,"Untuk podcast terfavorit saya di 2021, Ngomongin Bisnis: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/VnIWVKC8Gu'",kokockg
2021-12-02 17:37:26+00:00,"Terima kasih, @siviamusic SIVIA, karena telah menghabiskan 1.856 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/5Y1zKNA1AM'",keluarga ceramah
2021-12-02 17:37:25+00:00,"Terima kasih, @oneokrock_japan, karena telah menghabiskan 1.099 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/lm9VL8CHUi'",CHELSEA JUARA UCL 2021
2021-12-02 17:36:23+00:00,"Untuk podcast terfavorit saya di 2021, GJLS : terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/avviPZ6ErY'",Healing For Everyone
2021-12-02 17:35:43+00:00,"Leo ndio #SpotifyWrapped inakuwa launched hapa KICC \xe2\x98\xba\xef\xb8\x8f\xe2\x98\xba\xef\xb8\x8f,,nyinyi mnakula sherehe pande gani? https://t.co/oopKiuaahM'",SLYVIA _SSARU
2021-12-02 17:35:16+00:00,"Terima kasih, Reality Club, karena telah menghabiskan 583 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/qKf8jAFfWo'",belaguu
2021-12-02 17:34:45+00:00,okok! #SpotifyWrapped #Spotify https://t.co/uITQxgddzw',smd😩
2021-12-02 17:34:43+00:00,"the one and only\xf0\x9f\x91\x8c\n\nTerima kasih, @arcticmonkeys, karena telah menghabiskan 2.007 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/h03OVnXDGp'",blue/monday
2021-12-02 17:34:07+00:00,"Terima kasih, Mesin Tempur, karena telah menghabiskan 844 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. @MesinTempur420 #SpotifyWrapped https://t.co/MNk0b5BkqC'",ᮓᮤᮔᮃᮁ ᮔᮥᮛᮃᮙᮃ
2021-12-02 17:33:29+00:00,Yangu mtaelewana kweli.. ndo hii hapa. \n#SpotifyWrapped\nhttps://t.co/5JsmzzJfDw https://t.co/9p2qB61kCL',BRIAN KOSGEI
2021-12-02 17:33:15+00:00,"Terima kasih, Payung Teduh, karena telah menghabiskan 167 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/ovDeldNgwK'",Hanung
2021-12-02 17:33:03+00:00,Ini Kilas Balik 2021 saya! Terima kasih atas semua cinta di tahun ini. #SpotifyWrapped #2021PodcasterWrapped https://t.co/tA0wQFu6u7',Jaqueline
2021-12-02 17:32:58+00:00,"Terima kasih, @day6official, karena telah menghabiskan 895 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/Vrw9WKO7Ql'",rurui02
2021-12-02 17:32:01+00:00,"Terima kasih, @bts_bighit, karena telah menghabiskan 836 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/3GpEf2H6kI'",filenty charoline
2021-12-02 17:30:56+00:00,@Eddy_254 Hiiz ni gani lakini \xf0\x9f\xa4\xa3 #SpotifyWrapped https://t.co/U4QLN6gKxY',SPARTAH
2021-12-02 17:30:37+00:00,Geng @BTS_twt #SpotifyWrapped https://t.co/IKSkg4Apck',nadiin
2021-12-02 17:30:09+00:00,"Ketika orang lain rame bikin #SpotifyWrapped\nApadaya diriku tak punya spotify, jadi bikin ini aja #applemusicreplay2021 https://t.co/XNMmI6eS4o'",Witri F
2021-12-02 17:29:58+00:00,"Terima kasih, Naif, karena telah menghabiskan 1.059 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/li7dejlLDM'",B.J. Haris
2021-12-02 17:29:55+00:00,"Terima kasih, SUPER JUNIOR, karena telah menghabiskan 799 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/Plbyy7IowB'",Feb ✨
2021-12-02 17:29:39+00:00,"Untuk podcast terfavorit saya di 2021, @rintiksedupod: terima kasih telah menemani saya di @Spotify sepanjang tahun! Takjub sama diri sendiri jadinya hahaha:"") #SpotifyWrapped https://t.co/gcSyPrLrYc'",j
2021-12-02 17:29:32+00:00,"Terima kasih, @theofficiala7x, karena telah menghabiskan 207 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/KTNDdQJPQw'",Rindaman
2021-12-02 17:29:32+00:00,"Untuk podcast terfavorit saya di 2021, PODKESMAS: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/ASKxCqUBcK'",B.J. Haris
2021-12-02 17:29:27+00:00,Event nayo imeweza zaidi Bana\n#SpotifyWrapped https://t.co/qh7a1iETH9 https://t.co/O56csvGgAm',JUJA FINEST
2021-12-02 17:29:26+00:00,@Eddy_254 kwani hutuona apa nyuma ya Tent  #SpotifyWrapped https://t.co/oI2EPAIYES',LOST SOUL
2021-12-02 17:29:25+00:00,@Eddy_254 Sahii tuko area.. Tunangoja event iKick off\n#SpotifyWrapped',Řõððïę ❁
2021-12-02 17:29:22+00:00,"Kabisa ,,,ngoma zimekuwa tamuu hii mwaka .\n#SpotifyWrapped https://t.co/r6MpPXC6Or'",SLYVIA _SSARU
2021-12-02 17:29:13+00:00,So far beberapa playlist yang enak didengerin kapan pun\n#SpotifyWrapped https://t.co/HIInGO0ffy',Ahmad Mubarok
2021-12-02 17:28:51+00:00,"Terima kasih, LOONA @loonatheworld, karena telah menghabiskan 189 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/JfNYvVUXWB'",Nama tidak boleh kosong
2021-12-02 17:28:34+00:00,"Untuk podcast terfavorit saya di 2021, @rintiksedupod: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/GwjVIonjec'",Fahmi yoga Priadi⚡
2021-12-02 17:27:17+00:00,"Terima kasih, @edsheeran, karena telah menghabiskan 653 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/NpE5LZLQQk'",Raka Saputro
2021-12-02 17:27:00+00:00,@Eddy_254 Tuko UAP for the same\n#spotifywrapped',OLUOFEZ🇰🇪
2021-12-02 17:26:47+00:00,2. Tambahkan sisa bahan. ragi instant. kuning telur dan air dingin.\n\n#SpotifyWrapped #2021AAAxBamBam #ActorDoyoungonAAA #AsiaArtistAwards2021 #Crypto https://t.co/iruV95yFgw',Nur Fa'izah Hatta
2021-12-02 17:26:25+00:00,@Eddy_254 Usifanye nikasirike nikam\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1 #Spotifywrapped',5 People
2021-12-02 17:26:15+00:00,@Eddy_254 Weuh Io view nayo iko fiti sana. Following the conversation mdogo mdogo. #SpotifyWrapped',NAIROBI🇰🇪
2021-12-02 17:26:01+00:00,"Terima kasih, @tulusm, karena telah menghabiskan 117 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/WftbKndexU'",Anak Bungsu
2021-12-02 17:25:48+00:00,special #10YearsOf5SOS gw mau spill hasil #SpotifyWrapped tahun ini. congrats for my boy!! https://t.co/cUOuKWm2kj',riskaaa | •2011• out Dec 3!
2021-12-02 17:25:37+00:00,@Eddy_254 Niko kwa nyumba mdau si ungenishtua\nThis launch looks just wow.\n#SpotifyWrapped',Alboh Nyakwara 🇰🇪
2021-12-02 17:25:34+00:00,@Eddy_254 #SpotifyWrapped weuh Kumbe hii building na lightning inakafaa fiti.. Niko kejani Mimi.',BRIAN KOSGEI
2021-12-02 17:25:17+00:00,"Terima kasih, @bts_bighit, karena telah menghabiskan 1.607 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/o8QWfMqphD'",nndkthr
2021-12-02 17:25:06+00:00,@Eddy_254 Aye pia mimi niko KICC.\n\n#SpotifyWrapped https://t.co/GFx8wW7Q0u',Mjengo Specialist 💪
2021-12-02 17:24:49+00:00,"Terima kasih, @day6official, karena telah menghabiskan 6.036 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/uLmIjDgism'",Healer🥚
2021-12-02 17:24:09+00:00,"Untuk podcast terfavorit saya di 2021, Peace Sea Podcast: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/EBqa1u3HGc'",Matheus Aribowo
2021-12-02 17:23:56+00:00,Daftar &amp; Bermain Di Situs Mudah Menang VIPPELANGI Dan Dapatkan ID Pro Nya Sekarang Juga !!\nWHATSAPP : +62 821-6857-1919 #GMMTV2022 #pmgc2021 #SpotifyWrapped #MENANGINPAKEPOIN\n#Happy1stENniversary https://t.co/CSvzj6YnJ2',vippelangi
2021-12-02 17:23:47+00:00,Tuko KICC tuna launch #SpotifyWrapped. Wewe uko wapi? https://t.co/Z3I1Nfz3nv',Ed|Edd|n|Eddy
2021-12-02 17:23:32+00:00,"Terima kasih, @coldplay, karena telah menghabiskan 3.581 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/gfTB2xyZdp'",CryptoPCX ◎
2021-12-02 17:23:24+00:00,"Terima kasih, @YG_iKONIC karena telah menghabiskan 4.713 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/Cfu9XWMJ1a'",🦕🦖
2021-12-02 17:23:01+00:00,Heu\n\nAura audio 2021 saya. Visualisasikan pengalamanmu mendengarkan di tahun ini dengan #SpotifyWrapped \nhttps://t.co/7vvt2r0hzp',Ariö
2021-12-02 17:22:51+00:00,relate sama kehidupan banget soalnya...\n\n#SpotifyWrapped #DAY6 https://t.co/lrqvCGGHRJ',safaa
2021-12-02 17:22:50+00:00,"Terima kasih, Pandji Pragiwaksono, karena telah menghabiskan 3.491 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/Omg51s1ral @pandji'",kinnn
2021-12-02 17:22:20+00:00,mantap lagu siam top 5 #SpotifyWrapped \nhttps://t.co/uvovI2lXWu',Adino
2021-12-02 17:22:01+00:00,"Haloo ka @helobagas makasih udh nemenin aku d keadaan apa pun, bisa jd slh satu tmpt berpulang &amp; jd tmpt buat aku ekspresiin smua emosi\xf0\x9f\x98\x81\n\nTo my #1 podcast of 2021, Kita dan Waktu: thank you for keeping me company on @Spotify all year long! #SpotifyWrapped https://t.co/A9r3qm3NuU'",⟭⟬ bel⁷ 🐹
2021-12-02 17:20:23+00:00,"Terima kasih, Olivia Rodrigo, karena telah menghabiskan 335 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/yy2l9F6drx'",salma ✦ jfb
2021-12-02 17:20:14+00:00,"Terima kasih, @bts_bighit, karena telah menghabiskan 1.332 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/n41gf68mmd https://t.co/wPiM5aKQOt'",raaa || ^•^
2021-12-02 17:20:00+00:00,@CrazyDREAMER254 Watu wa trap \xf0\x9f\x98\x89\xf0\x9f\x98\x89\n#SpotifyWrapped',SLYVIA _SSARU
2021-12-02 17:19:51+00:00,Mko wapi wadau mambo si mbaya hapa \xf0\x9f\x91\x80\n#SpotifyWrapped https://t.co/4sKMzEbx4o',JacksonKE™🇰🇪
2021-12-02 17:19:22+00:00,teehee #SpotifyWrapped https://t.co/KW3XLYF50c',zu 🌳 finals
2021-12-02 17:19:13+00:00,"Terima kasih, @YG_iKONIC karena telah menghabiskan 4.713 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/UbhU2OBfXg'",🦖
2021-12-02 17:18:06+00:00,"Terima kasih, @onedirection, karena telah menghabiskan 1.228 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/ElWiIsbMZh\n\nDr 2020 lho woe kalian no. 1 di spotipy ku \xf0\x9f\xa5\xb2\xf0\x9f\x92\x94 apresiasi dong'",wel◟̽◞̽
2021-12-02 17:17:44+00:00,"Untuk podcast terfavorit saya di 2021, Kismin Podcast @kismin666oys : terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/KaE7DsNGtk'",Eboysantiago
2021-12-02 17:16:52+00:00,"Terima kasih, Dire Straits, karena telah menghabiskan 1.629 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/ugyYhr5Sfp'",Agunk Dwipayana
2021-12-02 17:16:08+00:00,"Terima kasih, Rizky Febian, karena telah menghabiskan 1.135 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/g9giCoVc2u'",Muhammad Nur Maulana
2021-12-02 17:16:06+00:00,"Untuk podcast terfavorit saya di 2021, Kuas, Kanvas dan Bulan Kesepian: terima kasih telah menemani saya di @Spotify sepanjang tahun! #SpotifyWrapped https://t.co/PAYsc0GOtn'",𝐷𝑒𝑖𝑘𝑎
2021-12-02 17:14:30+00:00,"Terima kasih, @stray_kids, karena telah menghabiskan 12.139 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/UI2kOPeD09'",errrbede S. Kd⚡
2021-12-02 17:14:06+00:00,"Terima kasih, Fiersa Besari, karena telah menghabiskan 29 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/l10H68snHR'",dynaaall!
2021-12-02 17:12:44+00:00,"Terima kasih, TREASURE, karena telah menghabiskan 885 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/y7TV7FwJJQ'",bolbolan
2021-12-02 17:12:39+00:00,"Terima kasih, @bmthofficial, karena telah menghabiskan 568 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/cDe4bGW6W2'",ezr
2021-12-02 17:12:17+00:00,"Gewla merry bad ending\xf0\x9f\xa4\xa9\xe2\x9d\xa4\nTerima kasih, THE BOYZ, karena telah menghabiskan 9.533 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/9u4kq4ieYp'",Nada🎢|| kinda ia
2021-12-02 17:12:03+00:00,"Terima kasih, @meghan_trainor, karena telah menghabiskan 456 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/tqCr8EWCSd'",intan rochmatusariah
2021-12-02 17:11:18+00:00,Artis teratas saya di 2021. Siapa artis teratasmu? #SpotifyWrapped \nhttps://t.co/b1NMolzHVL',Karenakusanggup
2021-12-02 17:09:49+00:00,"Terima kasih, KYUHYUN @GaemGyu , karena telah menghabiskan 935 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/lRkxnfc5DJ'",Kyu kyuu
2021-12-02 17:09:25+00:00,"Terima kasih, Dewa 19, karena telah menghabiskan 757 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/6W6af42HtH'",Fikri Akbar
2021-12-02 17:08:13+00:00,Mko side gani wadau #SpotifyWrapped kenyan edition ndio hii sasa https://t.co/heEsQBMY2X',Allande
2021-12-02 17:08:09+00:00,"#JinggaDanSenja Terima kasih, Siouxxie, karena telah menghabiskan 27 menit bersama saya tahun ini di @Spotify. Kamu artis #1 saya. #SpotifyWrapped https://t.co/IbVBWBZNDJ'",Aprillia/Lyah | Fuck NFTs.
2021-12-02 17:07:42+00:00,"Makasih udah nemenin 2021, ditunggu karya gokilnya. Jangan lupa gigsss laaa #SpotifyWrapped https://t.co/ShV2G9pGOc'",Haqi
